username,clean_text_fix,label
gwynethiraadong,pemilihan bhayangkara pembina keamanan ketertiban masyarakat mangunsari himbau warga togaten mewaspadai hoaks
Polsek_AirBesi,divisi hubungan masyarakat kepolisian negara republik indonesia kolaborasi medium lawan hoaks pasca pemilihan
sukimayy_,pemilihan bhayangkara pembina keamanan ketertiban masyarakat mangunsari himbau warga togaten mewaspadai hoaks
DivHumas_Polri,divisi hubungan masyarakat kepolisian negara republik indonesia kolaborasi medium lawan hoaks pasca pemilihan kepala divisi hubungan masyarakat kepolisian negara republik indonesia inspektur jenderal polisi doktor sandi nugroho sarjana hukum magister humaniora menerima audiensi medium gedung divisi hubungan masyarakat kepolisian negara republik indonesia markas kepolisian negara republik indonesia jakarta selasa kunjungan
janayasarah,percaya hoaks angket ubah hasil pemilihan rakyat tolak hak angket
ArdinaZaid7,percaya hoaks angket ubah hasil pemilihan rakyat tolak hak angket
dodoyuli1,percaya hoaks keputusan pemilihan final sah rakyat tolak hak angket
asarouraa_,percaya hoaks angket ubah hasil pemilihan rakyat tolak hak angket
bluepoison18J,pemilihan selesai waspada hoaks pasca
davina9na,percaya hoaks keputusan pemilihan resmi rakyat tolak hak angket
ZulfaumPrasasta,percaya hoaks angket mengubah hasil pemilihan rakyat tolak hak angket
rendymeiro13,percaya hoaks pengaruh angket pemilihan rakyat tolak hak angket
PolrestaMgl,ketua bidang hubungan masyarakat menyebut penyebaran hoaks meningkat pesat konten terkait pemilihan
williamkusmaa,terpengaruh hoaks angket bikin gugatan pemilihan rakyat tolak hak angket
TurnBackHoax,peserta demo maret didatangi aparat menyesatkan mengeksploitasi pemilihan peristiwa fakta video dibagikan berkaitan penangkapan pelaku penganiayaan polisi lintas tol kota gedung dewan perwakilan rakyat majelis permusyawaratan rakyat
IcukIcuk245103,mudah terprovokasi hoaks pemilihan pemilihan berjalan sesuai aturan mari terima hasilnya fokus kemajuan bangsa
janayasarah,percaya hoaks angket menggugat hasil pemilihan rakyat tolak hak angket
vitasaari_,percaya hoaks angket menggugat hasil pemilihan rakyat tolak hak angket
AldiArgus,percaya hoaks keputusan pemilihan resmi rakyat tolak hak angket
kceramas,mari jadikan pemilihan momen penguatan nilai nilai demokrasi mari hindari hoaks provokasi
Polda_Malut,medium sosial bijak hindari menyebarkan berita hoaks pemilihan aman sejuk bermartabat
polreshaltim1,berhenti hoaks wujudkan pemilihan aman damai sejuk
BuanaGiandra,percaya hoaks angket mengubah hasil pemilihan teman teman rakyat tolak hak angket
Christinaajenni,percaya hoaks angket mengubah hasil pemilihan teman teman rakyat tolak hak angket
claramahardini,percaya hoaks angket ubah hasil pemilihan rakyat tolak hak angket
liskaoverr,percaya hoaks angket menggugat hasil pemilihan rakyat tolak hak angket
AYasroni48441,percaya hoaks pengaruh angket pemilihan rakyat tolak hak angket
bejof29,hoaks pemilihan jujur adil
Ari67724727,pagi pagi hoaks istighfar tua pemilihan pilih jokowi lihat kebencian miri lihat bangsa
LifeGreal,cuitan fitnah hoaks narasi sampah jorok ayo fokus kecurangan pemilihan hak angket pengalihan isu barakallah ustad pendahulu semoga sehat semangat menjalankan tugas dakwah jalan dakwah berat setan halangi
humas_polda_ntt,sobat hubungan masyarakat kepolisian negara republik indonesia pemilihan berita berita tersebar sosial medium ayo bijak kenali berita hoaks terprovokasi perhatikan judul informasi lihat sumber berita periksa foto video bandingkan informasi
Meriah_Polsek,polisi rukun warga dusun desa marjandi pematang ajun inspektur polisi hermes onasis sijabat melaksanakan kunjungan rumah rumah upaya menenangkan situasi pasca pemilihan mengedukasi berita hoaks warga binaannya
Meriah_Polsek,bhayangkara pembina keamanan ketertiban masyarakat desa kuta bayu ajun inspektur polisi eduard sembiring giat kunjungan rumah rumah upaya menenangkan situasi pasca pemilihan himbauan keamanan ketertiban masyarakat edukasi berita hoaks warga binaan
BinderClips155,akibatnya orang bodoh dikasih info hoaks melulu kejadian polisi pengamanan daerah digusur sesuai peraturan daerah kejadian pemilihan beliau wakil walikota hoaks hidup
LifeGreal,kerjaan fitnah hoaks ayo fokus kecurangan pemilihan hak angket semoga sehat semangat menjalankan tugas dakwah jalan dakwah berat setan coba halangi
jbyjeaan,bahas hoaks bosan bahas tiktok twitter berhasil bikin anak muda ngerti pemilihan aktif berdemokrasi
topan_semarang,bodoh sebar hoaks video pemilihan urusan tanah warga tetangga
erasmus70,megawati partai demokrasi indonesia perjuangan salah bersihin orde dikasih nafas benarkan kebiasaan biasakan kebenaran pemilihan hidup mending dukung pemerintah menyelesaikan pelanggaran hak asasi manusia berat bilang hoaks terang
LampungSuharni,banyaknya temuan kecurangan diunggah dimedsos prose pelaksanaan pemilihan bermasalah hoaks fakta hukum
gus_aamanus,setuju video unggahan hoaks fitnah intitusi konflik sengketa tanah hubungannya pemilihan
gus_aamanus,maaf videonya hoaks polisinya melaksanakan tugas pokok fungsinya coba cermati polisinya kemana mendampingi sidang konteksnya penyitaan aset pemilihan
gus_aamanus,mendukung salah pasangan calon cermati video hoaks video aslinya pembahasan pemilihan video merusak citra seakan menang menyebar hoaks
gus_aamanus,video potong konteks aslinya polisi mendampingi penyitaan aset juru sita pengadilan negeri surabaya sang politisi fraksi partai demokrasi indonesia perjuangan berusaha memediasi telat hubunganya pemilihan intinya hoaks fitnah intitusi kepolisian negara republik indonesia
fortisfortuna_9,tolong sebar hoaks kejadian hubungannya pemilihan polisi dukung fitnah berbahaya tolong hoaks ditindak terima kasih
RullexM93631,hoaks korelasi pemilihan
andibasoattaya,fakta bilang hoaks hoaks bilang fakta menuduh orang menjilat bos wakanda logikanya kebalik nikmatin bos pemilihan menang kalah hasilnya nilai baktinya selesai gagal sukses
pramesvin,penggusuran surabaya hubungan pemilihan akun penyebar hoaks tindak
muftihendri_,bodoh video hoaks hubungannya pemilihan
RiozPharoz,bajingan video pemilihan mudahan ditangkap nyebarin hoaks
polsek_pgd,bhayangkara pembina keamanan ketertiban masyarakat kepolisian sektor bobotsari brigadir polisi kepala suherman penyuluhan desa karangduren mengajak terpengaruh informasi hoaks terkait pemilihan
CarolinaSario,kawan bersatu waspada hoaks pasca pemilihan
nyomanswagangga,berhenti hoaks provokasi mari menciptakan pemilihan aman damai
annix_14,kawal rekapitulasi suara pemilihan hoaks
Polsekcicendo2,pemilihan damai hoaks intoleransi isu suku agama ra antargolongan kepolisian negara republik indonesia
humaspolsekkrm,bhayangkara pembina keamanan ketertiban masyarakat kepolisian sektor bobotsari brigadir polisi kepala suherman penyuluhan desa karangduren mengajak terpengaruh informasi hoaks terkait pemilihan
RdeWaq10919,mainan bocor halus hobi sebar hoaks levelnya turun raden
FaisalTea525131,pemilihan damai hoaks intoleransi isu suku agama ra antargolongan kepolisian negara republik indonesia
humaspolsek_rdk,pemilihan damai hoaks intoleransi isu suku agama ra antargolongan kepolisian negara republik indonesia
el_sulfat,orang kemarin membagikan petitum isi undang undang pemilihan sah pejuang keadilan sosial terlatih tukang hoaks
polsek_skjd,pemilihan damai hoaks intoleransi isu suku agama ra antargolongan
humaspolressmd,pemilihan damai hoaks intoleransi isu suku agama ra antargolongan kepolisian negara republik indonesia
diaharmayanti1,berhenti hoaks pemilihan
BarronIndra,hoaks salah ancaman mengganggu jalannya rekapitulasi suara pemilihan
BarronIndra,masyarakat menghadapi berita hoaks pemilihan
PowerKuning73,berhenti hoaks pemilihan
subang_damai,masyarakat berpartisipasi kampanye pemilihan damai salah satunya mengenali ciri ciri informasi palsu hoaks
subang_damai,masyarakat menghadapi tantangan hoaks pemilihan
subang_damai,hoaks salah ancaman mengganggu jalannya rekapitulasi suara pemilihan
yupiwareg,pemilihan selesai bawa narasi hoaks giliran dikasih sulit bilang kalah kalah berengsek kalah
Zonalomba,tema menarik berkaitan maraknya hoaks pemilihan indonesia komunitas sohib mengadakan sohib berkompetisi desain poster tema hoaks pemilihan sedahsyat
ZAMHARIBASYIR1,hoaks harap ditindak aparat keamanan pemilihan
geetracker,demo perkebunan sawit nampaknya kalimantan sesuai atribut adat dikenakan pendemo lahan perkebunan buah hubungan presiden penggemar fanatik partai demokrasi indonesia perjuangan kehilangan nalar hasil pemilihan hoaks
3Muzaeny88005,prabowo haus jabatan menang pemilihan tangan setan bangga beda jokowi hasilnya rakyat jelata sengsara lanjutkan prabowo gibran pegawai rendahan swasta kolaps bos perusahaan hoaks
affan_arifin,pemilihan selesai twitter akun bodong menyebar hoaks
humaspoldajbr,pemilihan damai hoaks intoleransi isu suku agama ra antargolongan kepolisian negara republik indonesia
Thieryaryadi,coba bantuan sosial hoaks orang politik kalah bantuan sosial dibagikan jelang pemilihan
TitahPandita,biarkan hoaks memecah belah persatuan pemilihan
ArdoyantoE,gambar foto tenang tentram dimedia tenang roy suryo cerewet hoaks belagak pemilihan membagikan hasil komisi pemilihan langsung nyata perhitungan pengumuman pemenangnya partai demokrasi indonesia perjuangan partai keadilan sejahtera cari
gus_ariya,hoaks video aslinya yuk netizen teliti dukung siapasiapa pemilihan selesai menjaga kedamaian negeri
PancasilaBumi,waspada hoaks pasca pemilihan marak
bluepoison18J,waspada hoaks pasca pemilihan kawanan bersatu jaga persatuan lawan kesatuan terpecah belah
TurnBackHoax,pembekalan informasi berlapis problematik informasi sirekap pasca pemilihan bola panas informasi bertransisi isu indonesia heboh hebohnya informasi sirekap aplikasi resmi rekap hasil pemilihan komisi pemilihan kelompok penyelenggara pemungutan suara mentransparansi hasil pemilihan
bangajij,gimana pemilihan beredar berita hoaks menjatuhkan jokowi pemilihan berita tuduhan prabowo melanggar hak asasi manusia terkait kericuhan tuduhan terbukti anggap
WarisanKakung,hoaks bos video nyata korban meninggal bocor kepalanya terkena semprot gas air mata gara permainan komisi pemilihan mempermainkan angka pemilihan sebenanrnya lanjutkan membaca
TurnBackHoax,aksi tolak pemilihan curang habib rizieq istana panik penjelasan kepanikan istana aksi tolak pemilihan curang habib rizieq narasi video memiliki kaitan klaim selengkapnya
PartaiSocmed,sekelas mantan panglima tentara nasional indonesia andika perkasa ikutan menyebar hoaks hasil pemilihan negeri negara pencoblosan ngeri banget prose cuci otak disana
nabirenet,aliansi masyarakat papua apresiasi kinerja penyelenggara pemilihan serukan tolak hoaks
i_bersatu,tolak pemberitaan hoaks pemilihan
ClaudiaJea1,waspada hoaks pemilihan terpecah belah
i_bersatu,percaya pemberitaan hoaks pemilihan
jordi_danny,waspada hoaks pasca pemilihan
mex_ava,terpecah hoaks pemilihan
rustamanuus158,kecurangan pemilihan orang
Mohsalah1617438,tersebar berita hoaks pemilihan mari teliti berita terima langsung telan mentah mentah
tokyorendesvouz,sekolah menengah pemilihan baca status ditangkap dibilang penyebar hoaks
riskacemplis,mari jadikan pemilihan momen penguatan nilai nilai demokrasi mudah termakan hoaks provokasi bersatu
Jalurlangitygy,yuk mari bersatu jadikan pemilihan momen nilai demokrasi hindari hoaks provokasi kalem berpegangan tangan
dionwiyoko56,mentang prayogo pangestu orang kaya nomor indonesia bawa namanya campur tangan urusan pemilihan propagandis hoaks penahan saham cuan terima pencemaran nama
annix_14,pemilihan anti hoaks
TurnBackHoax,rapat internal bocor januari suara hasil pemilihan angkanya faktanya video menampilkan miliar qodari lembaga survei indobarometer pemaparan hasil perolehan suara pemilihan nasional perolehan hasil survei calon presiden wilayah
TurnBackHoax,olok olokan internasional indonesia hasil pemilihan pelaksanaan hoaks beredar video beredar pembicara video ng pakar teologi gereja advent materi disampaikannya
TurnBackHoax,video warga baduy turun kota lawan preman pemilihan faktanya kegiatan video tradisi seba baduy masyarakat baduy amanat hasil panen kaitannya agenda pemilihan selengkapnya
TurnBackHoax,bocor hasil pemilihan ditentukan januari narasi menyesatkan video acara bertajuk rapat kolaborasi daerah komunitas relawan prabowo gibran januari dilansir miliar qodari menerangkan
_0xecure,akunnya pemilihan blok mual lihat twitnya laki laki gemar sebar hoaks
wdtu,petani bersyukur harga beras mahal diuntungkan hoaks faktanya menderita harga gabah anjlok harga gabah mencapai rupiah rupiah kilogram pemilihan harganya turun rupiah
vincentyonathan,tolong ditangkap menyebar hoaks menghina presiden pemilihan potretnya berhijab kelakuannya menyebarkan fitnah negatif
Felsel_,bang jhon bodoh pemilihan berlaku dasar hukum undang undangnya diubah ditengah prosesnya mengadu domba sebar hoaks kasihan keluargamu malu bang
Anika_Saraswari,anjing pemilihan selesai orang terkena kabar hoaks
TriantoHerson,sindir orde pemilihan pemenangnya presidenya soeharto partainya partai golongan karya
DindaP1805,demokrasi kuat ruang digital bersih mari menjauhkan hoaks pemilihan
perdamaian__,pemilihan anti hoaks
